mind a 4 egyenlő-e,huspacy sima pos,huspacy tag (detailed pos),huspacy em ud tag,emagyar pos,huspacy token,emagyar token
False,|PROPN|,|PROPN|,|[]|,|NOUN|,ELNÖK,ELNÖK
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|ADV|,|ADV|,|[]|,|PRON|,|hogyan|,|hogyan|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogy|,|ahogy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|ADV|,|ADV|,|[]|,|PRON|,|Ehelyett|,|Ehelyett|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|ADP|,|ADP|,|[]|,|ADJ|,|függően|,|függően|
False,|DET|,|DET|,|[]|,|PRON|,|Minden|,|Minden|
False,|ADV|,|ADV|,|[]|,|PRON|,|Itt|,|Itt|
False,|ADV|,|ADV|,|[]|,|PRON|,|hol|,|hol|
False,|DET|,|DET|,|[]|,|PRON|,|Minden|,|Minden|
False,|SCONJ|,|SCONJ|,|[]|,|PRON|,|miután|,|miután|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unió|,|Unió|
False,|NOUN|,|NOUN|,|[]|,|ADV|,|Istenigazából|,|Istenigazából|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|mintha|,|mintha|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unió|,|Unió|
False,|ADJ|,|ADJ|,|[]|,|VERB|,|lőné|,|lőné|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|majd|,|majd|
False,|SCONJ|,|SCONJ|,|[]|,|PRON|,|miután|,|miután|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unió|,|Unió|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|ADV|,|ADV|,|[]|,|PRON|,|amiatt|,|amiatt|
False,|ADV|,|ADV|,|[]|,|PRON|,|miért|,|miért|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unió|,|Unió|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|SCONJ|,|SCONJ|,|[]|,|PRON|,|miután|,|miután|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unió|,|Unió|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|Úgy|,|Úgy|
False,|DET|,|PRON|,|[]|,|PRON|,|Ennek|,|Ennek|
False,|CCONJ|,|ADV|,|[]|,|ADV|,|majd|,|majd|
False,|ADV|,|ADV|,|[]|,|ADV|,|azután|,|azután|
False,|SCONJ|,|SCONJ|,|[]|,|PRON|,|miután|,|miután|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unió|,|Unió|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unió|,|Unió|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|AUX|,|AUX|,|[]|,|VERB|,|fognak|,|fognak|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|nemcsak|,|nemcsak|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Uniót|,|Uniót|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogy|,|ahogy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|magyarok|,|magyarok|
False,|ADV|,|ADV|,|[]|,|ADV|,|egyrészt|,|egyrészt|
False,|ADJ|,|ADJ|,|[]|,|ADJ|,|szembeni|,|szembeni|
False,|DET|,|PRON|,|[]|,|PRON|,|ez|,|ez|
False,|ADV|,|ADV|,|[]|,|CONJ|,|Ezért|,|Ezért|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|Ecofin-ülésen|,|Ecofin-ülésen|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Hiszékeny|,|Hiszékeny|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|HISZÉKENY|,|HISZÉKENY|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|LMP|,|LMP|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kanász-Nagy|,|Kanász-Nagy|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|LMP|,|LMP|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Párbeszéd|,|Párbeszéd|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Toroczkai|,|Toroczkai|
False,|PROPN|,|PRON|,|[]|,|PRON|,|Mi|,|Mi|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Hiszékeny|,|Hiszékeny|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Z.|,|Z.|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Kárpát|,|Kárpát|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Szászfalvi|,|Szászfalvi|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|LMP|,|LMP|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Z.|,|Z.|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Kárpát|,|Kárpát|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|LMP|,|LMP|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Z.|,|Z.|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Kárpát|,|Kárpát|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|elhelyeztéke|,|elhelyeztéke|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Interparlamentáris|,|Interparlamentáris|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unió|,|Unió|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Nemzeti|,|Nemzeti|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Csoportjának|,|Csoportjának|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|H/315.|,|H/315.|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|1|,|1)|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|H/315/1.|,|H/315/1.|
False,|PROPN|,|NUM|,|[]|,|NUM|,|14.40|,|14.40|
False,|NOUN|,|NOUN|,|[]|,|NUM|,|négyötödének|,|négyötödének|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlést|,|Országgyűlést|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|hozzájárule|,|hozzájárule|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|footnoteRef:1|,|footnoteRef|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Gréczy|,|Gréczy|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Gy.|,|Gy.|
False,|PROPN|,|NOUN|,|[]|,|NOUN|,|Dr.|,|Dr.|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kordás|,|Kordás|
False,|PROPN|,|NOUN|,|[]|,|NOUN|,|Dr.|,|Dr.|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Sebián-Petrovszki|,|Sebián-Petrovszki|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|H/279.|,|H/279.|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|1|,|1)|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|DET|,|NUM|,|[]|,|NUM|,|több|,|több|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlést|,|Országgyűlést|
False,|SCONJ|,|VERB|,|[]|,|VERB|,|elfogadjae|,|elfogadjae|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|H/279.|,|H/279.|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|H/279.|,|H/279.|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|ADJ|,|[]|,|ADJ|,|2022.|,|2022.|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|ADJ|,|[]|,|ADJ|,|2022.|,|2022.|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|szintén|,|szintén|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|DET|,|PRON|,|[]|,|PRON|,|ezt|,|ezt|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|1|,|1)|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|2023.|,|2023.|
False,|PROPN|,|ADJ|,|[]|,|ADJ|,|T/152.|,|T/152.|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|DET|,|DET|,|[]|,|PRON|,|ezt|,|ezt|
False,|PROPN|,|PRON|,|[]|,|NOUN|,|DR.|,|DR.|
False,|ADJ|,|ADJ|,|[]|,|PROPN|,|LAJOS|,|LAJOS|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Párbeszéd|,|Párbeszéd|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|LMP|,|LMP|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Parlament|,|Parlament|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|2|,|2)|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|h|,|h)|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|amennyiben|,|amennyiben|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|amennyiben|,|amennyiben|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Magyarországi|,|Magyarországi|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|2|,|2)|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|g|,|g)|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|VERB|,|VERB|,|[]|,|VERB|,|egyetérte|,|egyetérte|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|T/152.|,|T/152.|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlést|,|Országgyűlést|
False,|SCONJ|,|VERB|,|[]|,|VERB|,|elfogadjae|,|elfogadjae|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Állami|,|Állami|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Számvevőszék|,|Számvevőszék|
False,|PROPN|,|ADJ|,|[]|,|ADJ|,|H/346.|,|H/346.|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlést|,|Országgyűlést|
False,|SCONJ|,|VERB|,|[]|,|VERB|,|elfogadjae|,|elfogadjae|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|ADV|,|ADV|,|[]|,|ADV|,|legkésőbb|,|legkésőbb|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|PRON|,|PRON|,|[]|,|ADP|,|Előtte|,|Előtte|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Zaj|,|Zaj|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Szünet|,|Szünet|
False,|PROPN|,|NUM|,|[]|,|NUM|,|14.49|,|14.49|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Hiszékeny|,|Hiszékeny|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|ADV|,|ADV|,|[]|,|PRON|,|Úgy|,|Úgy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|PRON|,|[]|,|PRON|,|mindenkitől|,|mindenkitől|
False,|ADJ|,|ADJ|,|[]|,|PROPN|,|DK-s|,|DK-s|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|PROPN|,|PROPN|,|[]|,|PRON|,|Öné|,|Öné|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Kormánypárti|,|Kormánypárti|
False,|PROPN|,|PROPN|,|[]|,|PRON|,|Önök|,|Önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|DET|,|DET|,|[]|,|NUM|,|több|,|több|
False,|ADJ|,|ADJ|,|[]|,|NOUN|,|százaléknyian|,|százaléknyian|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|PROPN|,|NUM|,|[]|,|NUM|,|14.50|,|14.50|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önöket|,|önöket|
False,|ADV|,|ADV|,|[]|,|PRON|,|mennyire|,|mennyire|
False,|DET|,|PRON|,|[]|,|PRON|,|azt|,|azt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Választókerületemben|,|Választókerületemben|
False,|DET|,|DET|,|[]|,|NUM|,|többek|,|többek|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Szentmihályi|,|Szentmihályi|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rétvári|,|Rétvári|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|tisztában|,|tisztában|
False,|DET|,|DET|,|[]|,|NUM|,|több|,|több|
False,|VERB|,|NOUN|,|[]|,|NOUN|,|elődöm|,|elődöm|
False,|AUX|,|ADJ|,|[]|,|VERB|,|volt|,|volt|
False,|DET|,|DET|,|[]|,|NUM|,|többek|,|többek|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Belügyminisztériumot|,|Belügyminisztériumot|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogy|,|ahogy|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Schanda|,|Schanda|
False,|NOUN|,|NOUN|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|Azóta|,|Azóta|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|PRON|,|[]|,|PRON|,|semmi|,|semmi|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Schanda|,|Schanda|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|AUX|,|AUX|,|[]|,|VERB|,|lett|,|lett|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|ADV|,|ADV|,|[]|,|PRON|,|mennyire|,|mennyire|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|zöldpolitikáját|,|zöldpolitikáját|
False,|ADJ|,|VERB|,|[]|,|NOUN|,|kapnake|,|kapnake|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önöktől|,|önöktől|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|szennyezőket|,|szennyezőket|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|LMP|,|LMP|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|ADV|,|VERB|,|[]|,|VERB|,|köszöntöm|,|köszöntöm|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|DR.|,|DR.|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|ADV|,|ADV|,|[]|,|ADV|,|annál|,|annál|
False,|PRON|,|PRON|,|[]|,|ADP|,|közöttünk|,|közöttünk|
False,|DET|,|PRON|,|[]|,|PRON|,|ezt|,|ezt|
False,|DET|,|DET|,|[]|,|ADJ|,|egyik|,|egyik|
False,|PROPN|,|PROPN|,|[]|,|VERB|,|Tisztítsuk|,|Tisztítsuk|
False,|ADV|,|ADV|,|[]|,|PRON|,|eddig|,|eddig|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|PRON|,|DET|,|[]|,|ADJ|,|saját|,|saját|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|eddig|,|eddig|
False,|ADV|,|ADV|,|[]|,|ADV|,|le|,|le|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PRON|,|PRON|,|[]|,|ADJ|,|egyik|,|egyik|
False,|ADV|,|ADV|,|[]|,|PRON|,|Ahogyan|,|Ahogyan|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|ADJ|,|egyik|,|egyik|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|okozójával|,|okozójával|
False,|ADV|,|ADV|,|[]|,|PRON|,|addig|,|addig|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|hulladéklerakat|,|hulladéklerakat|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|CONJ|,|továbbá|,|továbbá|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|lerakat|,|lerakat|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Úr|,|Úr|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|tanúsítók|,|tanúsítók|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Demokratikus|,|Demokratikus|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Koalíció|,|Koalíció|
False,|AUX|,|AUX|,|[]|,|VERB|,|lett|,|lett|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|VERB|,|[]|,|VERB|,|lehet|,|lehet|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|SCONJ|,|VERB|,|[]|,|VERB|,|elfogadjae|,|elfogadjae|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|AUX|,|AUX|,|[]|,|VERB|,|fogja|,|fogja|
False,|ADV|,|ADV|,|[]|,|PRON|,|miért|,|miért|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|SCONJ|,|SCONJ|,|[]|,|PRON|,|mielőtt|,|mielőtt|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|egészet|,|egészet|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|szennyezőre|,|szennyezőre|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányhivataltól|,|Kormányhivataltól|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önöktől|,|önöktől|
False,|NOUN|,|ADJ|,|[]|,|ADJ|,|kerületiek|,|kerületiek|
False,|DET|,|DET|,|[]|,|PRON|,|semmi|,|semmi|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|jóra|,|jóra|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|PRON|,|önöket|,|önöket|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Lesze|,|Lesze|
False,|PROPN|,|PRON|,|[]|,|NOUN|,|DR.|,|DR.|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
