huspacy ner == emagyar ner,husoacy ner,emagyar ner,huspacy token,emagyar token
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|legalacsonyabb|,|legalacsonyabb|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|infláció|,|infláció|
True,|O|,|O|,|mértéke|,|mértéke|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Ez|,|Ez|
True,|O|,|O|,|többek|,|többek|
True,|O|,|O|,|között|,|között|
True,|O|,|O|,|annak|,|annak|
True,|O|,|O|,|köszönhető|,|köszönhető|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kormány|,|kormány|
True,|O|,|O|,|még|,|még|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|legelején|,|legelején|
True,|O|,|O|,|bevezette|,|bevezette|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|benzinárstopot|,|benzinárstopot|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|majd|,|majd|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|élelmiszerárstopot|,|élelmiszerárstopot|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Azt|,|Azt|
True,|O|,|O|,|gondolom|,|gondolom|
True,|O|,|O|,|tehát|,|tehát|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|valamennyiünk|,|valamennyiünk|
True,|O|,|O|,|kötelessége|,|kötelessége|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|támogassuk|,|támogassuk|
True,|O|,|O|,|abban|,|abban|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kormányt|,|kormányt|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|benzinárstop|,|benzinárstop|
True,|O|,|O|,|október|,|október|
True,|O|,|O|,|1-jéig|,|1-jéig|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|hitelmoratórium|,|hitelmoratórium|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kamatstop|,|kamatstop|
True,|O|,|O|,|pedig|,|pedig|
True,|O|,|O|,|de-cember|,|de-cember|
True,|O|,|O|,|31-éig|,|31-éig|
True,|O|,|O|,|meghosszabbításra|,|meghosszabbításra|
True,|O|,|O|,|kerüljön|,|kerüljön|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Elkötelezettek|,|Elkötelezettek|
True,|O|,|O|,|vagyunk|,|vagyunk|
True,|O|,|O|,|abban|,|abban|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|továbbra|,|továbbra|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|megvédjük|,|megvédjük|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magyar|,|magyar|
True,|O|,|O|,|embereket|,|embereket|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ezen|,|ezen|
True,|O|,|O|,|keresztül|,|keresztül|
True,|O|,|O|,|megvédjük|,|megvédjük|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magyar|,|magyar|
True,|O|,|O|,|gazdaságot|,|gazdaságot|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|eddig|,|eddig|
True,|O|,|O|,|elért|,|elért|
True,|O|,|O|,|eredményeinket|,|eredményeinket|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|A|,|A|
True,|O|,|O|,|kormány|,|kormány|
True,|O|,|O|,|azon|,|azon|
True,|O|,|O|,|döntéseit|,|döntéseit|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|melyek|,|melyek|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|családok|,|családok|
True,|O|,|O|,|védelmét|,|védelmét|
True,|O|,|O|,|biztosítják|,|biztosítják|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|baloldal|,|baloldal|
True,|O|,|O|,|mindvégig|,|mindvégig|
True,|O|,|O|,|támadta|,|támadta|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Arra|,|Arra|
True,|O|,|O|,|kérjük|,|kérjük|
True,|O|,|O|,|önöket|,|önöket|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|változtassanak|,|változtassanak|
True,|O|,|O|,|ezen|,|ezen|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|álláspontjukon|,|álláspontjukon|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|végre|,|végre|
True,|O|,|O|,|álljanak|,|álljanak|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magyar|,|magyar|
True,|O|,|O|,|emberek|,|emberek|
True,|O|,|O|,|mellé|,|mellé|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|védjük|,|védjük|
True,|O|,|O|,|meg|,|meg|
True,|O|,|O|,|közösen|,|közösen|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amit|,|amit|
True,|O|,|O|,|eddig|,|eddig|
True,|O|,|O|,|sikerült|,|sikerült|
True,|O|,|O|,|elérnünk|,|elérnünk|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Álláspontunk|,|Álláspontunk|
True,|O|,|O|,|továbbra|,|továbbra|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|egysége|,|egysége|
True,|O|,|O|,|ugyan|,|ugyan|
True,|O|,|O|,|fontos|,|fontos|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|de|,|de|
True,|O|,|O|,|csak|,|csak|
True,|O|,|O|,|olyan|,|olyan|
True,|O|,|O|,|döntéseket|,|döntéseket|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|szankciókat|,|szankciókat|
True,|O|,|O|,|támogatunk|,|támogatunk|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amelyek|,|amelyek|
True,|O|,|O|,|nem|,|nem|
True,|O|,|O|,|fájnak|,|fájnak|
True,|O|,|O|,|jobban|,|jobban|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|mint|,|mint|
True,|O|,|O|,|annak|,|annak|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|akit|,|akit|
True,|O|,|O|,|szankcionálni|,|szankcionálni|
True,|O|,|O|,|akarnak|,|akarnak|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|A|,|A|
True,|O|,|O|,|brüsszeli|,|brüsszeli|
True,|O|,|O|,|szankciók|,|szankciók|
True,|O|,|O|,|sajnos|,|sajnos|
True,|O|,|O|,|hozzájárulnak|,|hozzájárulnak|
True,|O|,|O|,|ahhoz|,|ahhoz|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|infláció|,|infláció|
True,|O|,|O|,|ilyen|,|ilyen|
True,|O|,|O|,|rekordmagasságú|,|rekordmagasságú|
True,|O|,|O|,|legyen|,|legyen|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|gázembargó|,|gázembargó|
True,|O|,|O|,|tervezett|,|tervezett|
True,|O|,|O|,|bevezetése|,|bevezetése|
True,|O|,|O|,|pedig|,|pedig|
True,|O|,|O|,|gyakorlatilag|,|gyakorlatilag|
True,|O|,|O|,|egész|,|egész|
True,|O|,|O|,|csődbe|,|csődbe|
True,|O|,|O|,|rántaná|,|rántaná|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Láthatjuk|,|Láthatjuk|
True,|O|,|O|,|már|,|már|
True,|O|,|O|,|most|,|most|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|orosz|,|orosz|
True,|O|,|O|,|gázszállítások|,|gázszállítások|
True,|O|,|O|,|akadozása|,|akadozása|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|kimaradása|,|kimaradása|
True,|O|,|O|,|milyen|,|milyen|
True,|O|,|O|,|ellátási|,|ellátási|
True,|O|,|O|,|problémákat|,|problémákat|
True,|O|,|O|,|jelent|,|jelent|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|milyen|,|milyen|
True,|O|,|O|,|áremelkedéshez|,|áremelkedéshez|
True,|O|,|O|,|vezetett|,|vezetett|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|elmúlt|,|elmúlt|
True,|O|,|O|,|napok|,|napok|
True,|O|,|O|,|során|,|során|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|A|,|A|
True,|O|,|O|,|másik|,|másik|
True,|O|,|O|,|probléma|,|probléma|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amivel|,|amivel|
True,|O|,|O|,|szembe|,|szembe|
True,|O|,|O|,|kell|,|kell|
True,|O|,|O|,|néznünk|,|néznünk|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ez|,|ez|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|globális|,|globális|
True,|O|,|O|,|minimumadó|,|minimumadó|
True,|O|,|O|,|bevezetésének|,|bevezetésének|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kérdése|,|kérdése|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|egyértelműen|,|egyértelműen|
True,|O|,|O|,|hátrányosan|,|hátrányosan|
True,|O|,|O|,|érintené|,|érintené|
True,|O|,|O|,|ez|,|ez|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|döntés|,|döntés|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hiszen|,|hiszen|
True,|O|,|O|,|ma|,|ma|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|átlagos|,|átlagos|
True,|O|,|O|,|adóterhelés|,|adóterhelés|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|vállalatok|,|vállalatok|
True,|O|,|O|,|számára|,|számára|
True,|O|,|O|,"|7,5|","|7,5|"
True,|O|,|O|,|százalék|,|százalék|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Ez|,|Ez|
True,|O|,|O|,|egy|,|egy|
True,|O|,|O|,|igen|,|igen|
True,|O|,|O|,|alacsony|,|alacsony|
True,|O|,|O|,|szint|,|szint|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|de|,|de|
True,|O|,|O|,|ne|,|ne|
True,|O|,|O|,|gondoljuk|,|gondoljuk|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|egyébként|,|egyébként|
True,|O|,|O|,|ez|,|ez|
True,|O|,|O|,|világgazdasági|,|világgazdasági|
True,|O|,|O|,|szinten|,|szinten|
True,|O|,|O|,|unikum|,|unikum|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|különleges|,|különleges|
True,|O|,|O|,|szint|,|szint|
True,|O|,|O|,|lenne|,|lenne|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|ugyanígy|,|ugyanígy|
True,|O|,|O|,"|7,5|","|7,5|"
True,|O|,|O|,|százalék|,|százalék|
True,|O|,|O|,|ma|,|ma|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|vállalatok|,|vállalatok|
True,|O|,|O|,|általános|,|általános|
True,|O|,|O|,|adóterhelése|,|adóterhelése|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hiszen|,|hiszen|
True,|O|,|O|,|ott|,|ott|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|olyan|,|olyan|
True,|O|,|O|,|egyedi|,|egyedi|
True,|O|,|O|,|kedvezményeket|,|kedvezményeket|
True,|O|,|O|,|alkalmaz|,|alkalmaz|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kormány|,|kormány|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ami|,|ami|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|amerikai|,|amerikai|
True,|O|,|O|,|gazdaság|,|gazdaság|
True,|O|,|O|,|versenyképességének|,|versenyképességének|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|fenntartása|,|fenntartása|
True,|O|,|O|,|szempontjából|,|szempontjából|
True,|O|,|O|,|kiemelkedő|,|kiemelkedő|
True,|O|,|O|,|jelentőségű|,|jelentőségű|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|(|,|(|
True,|O|,|O|,|14.30|,|14.30|
True,|O|,|O|,|)|,|)|
True,|O|,|O|,|Azt|,|Azt|
True,|O|,|O|,|gondolom|,|gondolom|
True,|O|,|O|,|tehát|,|tehát|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|nekünk|,|nekünk|
True,|O|,|O|,|sem|,|sem|
True,|O|,|O|,|lehet|,|lehet|
True,|O|,|O|,|más|,|más|
True,|O|,|O|,|érdekünk|,|érdekünk|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|mint|,|mint|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|versenyképességi|,|versenyképességi|
True,|O|,|O|,|előnyünket|,|előnyünket|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amely|,|amely|
True,|O|,|O|,|ahhoz|,|ahhoz|
True,|O|,|O|,|vezetett|,|vezetett|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|egymillió|,|egymillió|
True,|O|,|O|,|új|,|új|
True,|O|,|O|,|munkahelyet|,|munkahelyet|
True,|O|,|O|,|tudjunk|,|tudjunk|
True,|O|,|O|,|teremteni|,|teremteni|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|elmúlt|,|elmúlt|
True,|O|,|O|,|tíz|,|tíz|
True,|O|,|O|,|évben|,|évben|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|elmúlt|,|elmúlt|
True,|O|,|O|,|öt|,|öt|
True,|O|,|O|,|évben|,|évben|
True,|O|,|O|,|együtt|,|együtt|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|legnagyobb|,|legnagyobb|
True,|O|,|O|,|működőtőke-beáramlást|,|működőtőke-beáramlást|
True,|O|,|O|,|tudjuk|,|tudjuk|
True,|O|,|O|,|realizálni|,|realizálni|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ezt|,|ezt|
True,|O|,|O|,|megtartsuk|,|megtartsuk|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|ehhez|,|ehhez|
True,|O|,|O|,|igenis|,|igenis|
True,|O|,|O|,|versenyképes|,|versenyképes|
True,|O|,|O|,|adórendszerre|,|adórendszerre|
True,|O|,|O|,|van|,|van|
True,|O|,|O|,|szükségünk|,|szükségünk|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Nem|,|Nem|
True,|O|,|O|,|tehetjük|,|tehetjük|
True,|O|,|O|,|meg|,|meg|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|egy|,|egy|
True,|O|,|O|,|olyan|,|olyan|
True,|O|,|O|,|kezdeményezésnek|,|kezdeményezésnek|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amelyet|,|amelyet|
True,|O|,|O|,|egyébként|,|egyébként|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|OECD-tagállamok|,|OECD-tagállamok|
True,|O|,|O|,|indítottak|,|indítottak|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|óriás|,|óriás|
True,|O|,|O|,|technológiai|,|technológiai|
True,|O|,|O|,|vállalatok|,|vállalatok|
True,|O|,|O|,|ellen|,|ellen|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amelyek|,|amelyek|
True,|O|,|O|,|egyértelműen|,|egyértelműen|
True,|O|,|O|,|kikerülik|,|kikerülik|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|adózás|,|adózás|
True,|O|,|O|,|mindenféle|,|mindenféle|
True,|O|,|O|,|kötelezettségét|,|kötelezettségét|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ennek|,|ennek|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|feketelevesét|,|feketelevesét|
True,|O|,|O|,|mi|,|mi|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|magyarok|,|magyarok|
True,|O|,|O|,|vagy|,|vagy|
True,|O|,|O|,|éppen|,|éppen|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|európai|,|európai|
True,|O|,|O|,|gazdaság|,|gazdaság|
True,|O|,|O|,|igya|,|igya|
True,|O|,|O|,|meg|,|meg|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Ugyanis|,|Ugyanis|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|történt|,|történt|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|menet|,|menet|
True,|O|,|O|,|közben|,|közben|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|óriás|,|óriás|
True,|O|,|O|,|technológiai|,|technológiai|
True,|O|,|O|,|cégek|,|cégek|
True,|O|,|O|,|adóztatására|,|adóztatására|
True,|O|,|O|,|indult|,|indult|
True,|O|,|O|,|kezdeményezés|,|kezdeményezés|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amely|,|amely|
True,|O|,|O|,|globális|,|globális|
True,|O|,|O|,|minimumadó|,|minimumadó|
True,|O|,|O|,|elsősorban|,|elsősorban|
True,|O|,|O|,|ezeknek|,|ezeknek|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|vállalatoknak|,|vállalatoknak|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|adóztatására|,|adóztatására|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|adóelkerülésük|,|adóelkerülésük|
True,|O|,|O|,|kiküszöbölésére|,|kiküszöbölésére|
True,|O|,|O|,|vonatkozott|,|vonatkozott|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ez|,|ez|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|úgynevezett|,|úgynevezett|
True,|O|,|O|,|első|,|első|
True,|O|,|O|,|pillére|,|pillére|
True,|O|,|O|,|annak|,|annak|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|rendszernek|,|rendszernek|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amely|,|amely|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|kezdeményezésére|,|kezdeményezésére|
True,|O|,|O|,|kidolgozásra|,|kidolgozásra|
True,|O|,|O|,|került|,|került|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ennek|,|ennek|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|második|,|második|
True,|O|,|O|,|pillére|,|pillére|
True,|O|,|O|,|lett|,|lett|
True,|O|,|O|,|volna|,|volna|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|elképzelés|,|elképzelés|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amelyet|,|amelyet|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|indított|,|indított|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|összes|,|összes|
True,|O|,|O|,|céget|,|céget|
True,|O|,|O|,|érintő|,|érintő|
True,|O|,|O|,|globális|,|globális|
True,|O|,|O|,|minimumadó|,|minimumadó|
True,|O|,|O|,|15|,|15|
True,|O|,|O|,|százalékos|,|százalékos|
True,|O|,|O|,|szintjének|,|szintjének|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kidolgozására|,|kidolgozására|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Ma|,|Ma|
True,|O|,|O|,|ott|,|ott|
True,|O|,|O|,|tartunk|,|tartunk|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|tisztelt|,|tisztelt|
True,|O|,|O|,|hölgyeim|,|hölgyeim|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|uraim|,|uraim|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|amerikai|,|amerikai|
True,|O|,|O|,|lobbi|,|lobbi|
True,|O|,|O|,|hatására|,|hatására|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|technológiai|,|technológiai|
True,|O|,|O|,|óriásvállalatok|,|óriásvállalatok|
True,|O|,|O|,|kibújnak|,|kibújnak|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|adóztatás|,|adóztatás|
True,|O|,|O|,|feladata|,|feladata|
True,|O|,|O|,|alól|,|alól|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hiszen|,|hiszen|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|már|,|már|
True,|O|,|O|,|elismerte|,|elismerte|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|2023.|,|2023.|
True,|O|,|O|,|január|,|január|
True,|O|,|O|,|1-jén|,|1-jén|
True,|O|,|O|,|nem|,|nem|
True,|O|,|O|,|fogja|,|fogja|
True,|O|,|O|,|tudni|,|tudni|
True,|O|,|O|,|elindítani|,|elindítani|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|új|,|új|
True,|O|,|O|,|egységes|,|egységes|
True,|O|,|O|,|adórendszert|,|adórendszert|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Tehát|,|Tehát|
True,|O|,|O|,|’|,|’|
True,|O|,|O|,|24-re|,|24-re|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|egy|,|egy|
True,|O|,|O|,|évvel|,|évvel|
True,|O|,|O|,|már|,|már|
True,|O|,|O|,|eltolták|,|eltolták|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|miközben|,|miközben|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|át|,|át|
True,|O|,|O|,|akarja|,|akarja|
True,|O|,|O|,|verni|,|verni|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|beleértve|,|beleértve|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|európai|,|európai|
True,|O|,|O|,|uniós|,|uniós|
True,|O|,|O|,|tagállamok|,|tagállamok|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|egységes|,|egységes|
True,|O|,|O|,|minimumadó|,|minimumadó|
True,|O|,|O|,|mellett|,|mellett|
True,|O|,|O|,|döntsenek|,|döntsenek|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Ebben|,|Ebben|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|helyzetben|,|helyzetben|
True,|O|,|O|,|ez|,|ez|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|döntés|,|döntés|
True,|O|,|O|,|nem|,|nem|
True,|O|,|O|,|szolgálja|,|szolgálja|
True,|O|,|O|,|érdekeit|,|érdekeit|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ezért|,|ezért|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,|gondoljuk|,|gondoljuk|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|ennek|,|ennek|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|támogatása|,|támogatása|
True,|O|,|O|,|felelőtlenség|,|felelőtlenség|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Köszönöm|,|Köszönöm|
True,|O|,|O|,|szépen|,|szépen|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|figyelmet|,|figyelmet|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|(|,|(|
True,|O|,|O|,|Taps|,|Taps|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kormánypártok|,|kormánypártok|
True,|O|,|O|,|soraiban|,|soraiban.|
huspacy,|O|,,|.|,
True,|O|,|O|,|)|,|)|
True,|O|,|O|,|ELNÖK|,|ELNÖK|
True,|O|,|O|,|:|,|:|
True,|O|,|O|,|Ismét|,|Ismét|
True,|O|,|O|,|államtitkár|,|államtitkár|
True,|O|,|O|,|úrnak|,|úrnak|
True,|O|,|O|,|adom|,|adom|
True,|O|,|O|,|meg|,|meg|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|szót|,|szót|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|pénzügyminisztériumi|,|pénzügyminisztériumi|
True,|O|,|O|,|államtitkár|,|államtitkár|
True,|O|,|O|,|:|,|:|
True,|O|,|O|,|Köszönöm|,|Köszönöm|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|elnök|,|elnök|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Tisztelt|,|Tisztelt|
True,|O|,|O|,|!|,|!|
True,|O|,|O|,|Tisztelt|,|Tisztelt|
False,|O|,|B-ORG|,|Képviselő|,|Képviselő|
True,|O|,|O|,|!|,|!|
True,|O|,|O|,|Igen|,|Igen|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|nagyon|,|nagyon|
True,|O|,|O|,|fontos|,|fontos|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|megértsük|,|megértsük|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|mi|,|mi|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|történik|,|történik|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|globális|,|globális|
True,|O|,|O|,|minimumadó|,|minimumadó|
True,|O|,|O|,|bevezetése|,|bevezetése|
True,|O|,|O|,|során|,|során|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogyan|,|hogyan|
True,|O|,|O|,|létezik|,|létezik|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|2021.|,|2021.|
True,|O|,|O|,|októberi|,|októberi|
True,|O|,|O|,|nyilatkozatát|,|nyilatkozatát|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amit|,|amit|
True,|O|,|O|,|támogatott|,|támogatott|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,|ma|,|ma|
True,|O|,|O|,|már|,|már|
True,|O|,|O|,|nem|,|nem|
